wikipedia_movie_id,movie_name,box_office_revenue,runtime,languages,countries,genres,release_day,release_month,release_year
975900,Ghosts of Mars,14010832.0,98.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['adventure', 'action', 'horror', 'thriller', 'space', 'supernatural', 'western', 'science-fiction']",24.0,8.0,2001.0
10408933,Alexander's Ragtime Band,3600000.0,106.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['comedy', 'black-and-white', 'musical']",16.0,8.0,1938.0
171005,Henry V,10161099.0,137.0,{'/m/02h40lc': 'English Language'},{'/m/07ssc': 'United Kingdom'},"['epic', 'adaptation', 'period_piece', 'drama', 'war', 'costume']",8.0,11.0,1989.0
77856,Mary Poppins,102272727.0,139.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},[],27.0,8.0,1964.0
612710,New Rose Hotel,21521.0,92.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['erotic', 'fantasy', 'noir', 'indie', 'thriller', 'future', 'drama', 'adaptation', 'science-fiction']",1.0,10.0,1999.0
156558,Baby Boy,29381649.0,123.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['coming_of_age', 'fiction', 'crime', 'drama']",27.0,6.0,2001.0
1364293,They Knew What They Wanted,932000.0,96.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['marriage', 'black-and-white', 'drama', 'romance']",,,1940.0
261237,The Gods Must Be Crazy,34331783.0,109.0,"{'/m/0x82': 'Afrikaans Language', '/m/02h40lc': 'English Language'}",{'/m/0hzlz': 'South Africa'},"['adventure', 'world', 'comedy', 'action', 'indie', 'cult', 'slapstick']",,,1980.0
12008535,Rudo y Cursi,11091868.0,103.0,{'/m/06nm1': 'Spanish Language'},"{'/m/0b90_r': 'Mexico', '/m/09c7w0': 'United States of America'}","['comedy', 'family', 'sports', 'drama']",,,2008.0
4951456,Kinjite: Forbidden Subjects,3416846.0,97.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['adventure', 'fiction', 'action', 'crime', 'thriller']",,,1989.0
5708633,The Great New Wonderful,172055.0,87.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['ensemble', 'indie', 'comedy', 'drama']",23.0,6.0,2006.0
12053509,Loverboy,3960327.0,98.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['comedy', 'romance']",28.0,4.0,1989.0
7364373,The Covered Wagon,3500000.0,23.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['epic', 'short', 'indie', 'silent', 'western']",,,1923.0
7028314,The Little Hut,3600000.0,90.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['comedy', 'romance']",3.0,5.0,1957.0
12788657,The Boston Strangler,17810894.0,116.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['mystery', 'fiction', 'crime', 'thriller', 'drama']",,,1968.0
3873713,Lee Dae-ro Can't Die,4736013.0,108.0,{'/m/02hwhyv': 'Korean Language'},{'/m/06qd3': 'South Korea'},"['comedy', 'action']",18.0,8.0,2005.0
164387,...And Justice for All,33300000.0,120.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['mystery', 'suspense', 'courtroom', 'fiction', 'satire', 'legal', 'hollywood', 'comedy', 'crime', 'thriller', 'drama', 'new']",29.0,6.0,1979.0
24282217,The Naked Kitchen,638181.0,102.0,{'/m/02hwhyv': 'Korean Language'},{'/m/06qd3': 'South Korea'},"['comedy', 'world', 'drama', 'romance']",5.0,2.0,2009.0
7767613,Star!,4000000.0,176.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['[feature]', 'musical', 'biopic', 'biography', 'drama', 'biographical']",18.0,7.0,1968.0
164388,The Great Santini,4702575.0,115.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['drama', 'family']",26.0,10.0,1979.0
22985953,Beachhead,1400000.0,90.0,{},{'/m/09c7w0': 'United States of America'},"['adventure', 'action', 'drama', 'war', 'adaptation']",5.0,2.0,1954.0
3550323,Things to Do in Denver When You're Dead,529677.0,115.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['suspense', 'fiction', 'gangster', 'comedy', 'crime', 'thriller']",,10.0,1995.0
1765938,Convoy,45000000.0,111.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['comedy', 'action', 'adventure', 'drama']",,,1978.0
1305819,C.H.U.D.,4650000.0,96.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['natural', 'slasher', 'b-movie', 'monster', 'horror', 'cult', 'drama', 'creature', 'science-fiction']",31.0,8.0,1984.0
1031231,"Black Cat, White Cat",351447.0,135.0,"{'/m/012psb': 'Romani language', '/m/02bjrlw': 'Italian Language', '/m/06x8y': 'Serbo-Croatian', '/m/01bkv': 'Bulgarian Language', '/m/0k0sb': 'Serbian language', '/m/04306rv': 'German Language'}","{'/m/0f8l9c': 'France', '/m/087vz': 'Yugoslavia', '/m/0345h': 'Germany'}","['music', 'romance', 'comedy', 'comedy_of_errors', 'slapstick']",10.0,9.0,1998.0
6305925,The Astronaut Farmer,11130889.0,104.0,"{'/m/02h40lc': 'English Language', '/m/06nm1': 'Spanish Language'}",{'/m/09c7w0': 'United States of America'},"['adventure', 'americana', 'indie', 'drama', 'science-fiction']",15.0,10.0,2006.0
196176,Straw Dogs,11148828.0,118.0,{'/m/02h40lc': 'English Language'},"{'/m/09c7w0': 'United States of America', '/m/07ssc': 'United Kingdom'}","['thriller', 'drama']",3.0,11.0,1971.0
748616,"Spring, Summer, Fall, Winter... and Spring",9524745.0,95.0,{'/m/02hwhyv': 'Korean Language'},"{'/m/06qd3': 'South Korea', '/m/0345h': 'Germany'}","['world', 'drama']",14.0,8.0,2003.0
31505444,Blockade,665523.0,85.0,{},{'/m/09c7w0': 'United States of America'},"['adventure', 'romance', 'action', 'drama', 'war']",16.0,6.0,1938.0
336846,Grease,394589888.0,225.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['musical', 'lgbt', 'romance', 'comedy', 'teen']",16.0,6.0,1978.0
3033993,Becoming Jane,37311672.0,112.0,{'/m/02h40lc': 'English Language'},"{'/m/03rt9': 'Ireland', '/m/07ssc': 'United Kingdom'}","['[feature]', 'period_piece', 'romance', 'biopic', 'biography', 'drama', 'biographical', 'costume']",2.0,3.0,2007.0
103021,Midnight Express,35000000.0,121.0,"{'/m/064_8sq': 'French Language', '/m/02h40lc': 'English Language'}","{'/m/09c7w0': 'United States of America', '/m/07ssc': 'United Kingdom'}","['[feature]', 'adventure', 'lgbt', 'fiction', 'escape', 'biopic', 'crime', 'indie', 'thriller', 'drama', 'prison', 'biographical']",31.0,8.0,1978.0
1940449,RoboCop 3,10600000.0,105.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['adventure', 'fiction', 'superhero', 'action', 'crime', 'thriller', 'science-fiction']",5.0,11.0,1993.0
6703617,The Forbidden Kingdom,127906624.0,105.0,"{'/m/0653m': 'Standard Mandarin', '/m/02h40lc': 'English Language', '/m/0459q4': 'Standard Cantonese'}","{'/m/09c7w0': 'United States of America', '/m/03h64': 'Hong Kong', '/m/0d05w3': 'China'}","['martial', 'adventure', 'arts', 'period_piece', 'romance', 'fantasy', 'action', 'wuxia', 'chinese']",4.0,4.0,2008.0
362719,Superman,300218018.0,151.0,{'/m/02h40lc': 'English Language'},"{'/m/09c7w0': 'United States of America', '/m/07ssc': 'United Kingdom'}","['adventure', 'superhero', 'action', 'family', 'science-fiction']",10.0,12.0,1978.0
4459059,Trial and Error,14598571.0,99.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['comedy', 'slapstick', 'indie', 'romance']",30.0,5.0,1997.0
3681139,Necessary Roughness,26255594.0,108.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['comedy', 'sports']",27.0,9.0,1991.0
5549065,Sweeney Todd: The Demon Barber of Fleet Street,152523164.0,117.0,{'/m/02h40lc': 'English Language'},"{'/m/09c7w0': 'United States of America', '/m/07ssc': 'United Kingdom'}","['musical', 'tragedy', 'fiction', 'crime', 'horror', 'drama', 'supernatural']",3.0,12.0,2007.0
171058,Chaplin,9493259.0,145.0,{'/m/02h40lc': 'English Language'},"{'/m/0f8l9c': 'France', '/m/09c7w0': 'United States of America', '/m/03rjj': 'Italy', '/m/07ssc': 'United Kingdom'}","['[feature]', 'period_piece', 'biopic', 'indie', 'drama', 'biography', 'biographical', 'costume']",25.0,12.0,1992.0
2608958,Nothing to Lose,44480039.0,97.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['adventure', 'fiction', 'comedy', 'action', 'crime', 'buddy']",18.0,7.0,1997.0
2546429,Friday the 13th: The Final Chapter,32980880.0,91.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['slasher', 'teen', 'horror', 'cult']",13.0,4.0,1984.0
31686022,I'm Losing You,13996.0,81.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['adaptation', 'ensemble', 'indie', 'drama', 'family']",17.0,9.0,1998.0
24416479,Beastmaster 2: Through the Portal of Time,869235.0,107.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['adventure', 'sword_and_sorcery', 'fantasy', 'action', 'science-fiction']",31.0,8.0,1991.0
12490207,Over the Rainbow,2549834.0,109.0,"{'/m/02hwhyv': 'Korean Language', '/m/012w70': 'Cantonese'}",{'/m/06qd3': 'South Korea'},"['world', 'romance', 'comedy', 'thriller', 'drama']",17.0,5.0,2002.0
3883051,National Lampoon's Class Reunion,10054150.0,84.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['parody', 'slasher', 'satire', 'gross', 'comedy', 'gross-out', 'indie', 'out', 'horror']",29.0,10.0,1982.0
1033297,Resident Evil,102441078.0,100.0,{'/m/02h40lc': 'English Language'},"{'/m/09c7w0': 'United States of America', '/m/0f8l9c': 'France', '/m/0d060g': 'Canada', '/m/07ssc': 'United Kingdom', '/m/0345h': 'Germany'}","['adventure', 'zombie', 'doomsday', 'plague', 'action', 'horror', 'thriller', 'creature', 'science-fiction']",12.0,3.0,2002.0
207680,Nell,106683817.0,112.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},['drama'],14.0,12.0,1994.0
1858682,Monkey Business,2000000.0,97.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['comedy', 'screwball', 'black-and-white', 'romance']",,,1952.0
7235116,Someone to Watch Over Me,10278549.0,106.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['mystery', 'suspense', 'fiction', 'romance', 'crime', 'thriller', 'drama']",9.0,10.0,1987.0
5254729,I Could Never Be Your Woman,9576495.0,97.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['comedy', 'drama', 'romance']",11.0,5.0,2007.0
19168185,9 Dead Gay Guys,26377.0,83.0,{'/m/02h40lc': 'English Language'},{'/m/07ssc': 'United Kingdom'},"['lgbt', 'comedy', 'themed', 'black', 'interest', 'gay']",19.0,9.0,2003.0
27504492,Cyrano Agency,17917697.0,119.0,{'/m/02hwhyv': 'Korean Language'},{'/m/06qd3': 'South Korea'},"['comedy', 'drama', 'romance']",16.0,9.0,2010.0
20506905,Perrier's Bounty,160430.0,88.0,{'/m/02h40lc': 'English Language'},"{'/m/03rt9': 'Ireland', '/m/07ssc': 'United Kingdom'}","['adventure', 'fiction', 'comedy', 'action', 'crime', 'thriller', 'drama']",21.0,5.0,2010.0
6004372,Grace of My Heart,617632.0,116.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['clef', 'musical', 'à', 'period_piece', 'comedy', 'indie', 'drama', 'feminist']",8.0,9.0,1996.0
12091274,Puccini for Beginners,110864.0,81.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['lgbt', 'screwball', 'romance', 'comedy', 'themed', 'indie', 'interest', 'gay']",2.0,2.0,2007.0
24021571,Just Wright,21570263.0,101.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['comedy', 'sports', 'drama', 'romance']",14.0,5.0,2010.0
1226289,Bless the Child,40443010.0,107.0,{'/m/02h40lc': 'English Language'},"{'/m/09c7w0': 'United States of America', '/m/0345h': 'Germany'}","['mystery', 'supernatural', 'thriller', 'horror']",11.0,8.0,2000.0
3475071,The Program,23032565.0,112.0,"{'/m/04306rv': 'German Language', '/m/02h40lc': 'English Language'}",{'/m/09c7w0': 'United States of America'},"['action', 'sports', 'drama']",24.0,9.0,1993.0
44218,San Francisco,2868000.0,115.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['romance', 'black-and-white', 'drama', 'disaster', 'natural']",26.0,6.0,1936.0
7752732,The Comebacks,13539154.0,84.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['comedy', 'parody', 'sports']",19.0,10.0,2007.0
3809621,Brides,4928000.0,121.0,"{'/m/0349s': 'Greek Language', '/m/02hwyss': 'Turkish Language', '/m/02h40lc': 'English Language', '/m/06b_j': 'Russian Language'}",{'/m/035qy': 'Greece'},"['world', 'drama', 'romance']",,,2004.0
1307956,Stage Beauty,2153070.0,109.0,{'/m/02h40lc': 'English Language'},"{'/m/09c7w0': 'United States of America', '/m/07ssc': 'United Kingdom', '/m/0345h': 'Germany'}","['lgbt', 'period_piece', 'romance', 'comedy', 'drama', 'comedy_of_manners']",8.0,5.0,2004.0
2216254,Jefferson in Paris,2473668.0,134.0,{'/m/02h40lc': 'English Language'},"{'/m/0f8l9c': 'France', '/m/09c7w0': 'United States of America', '/m/07ssc': 'United Kingdom'}","['historical', 'fiction', 'period_piece', 'romance', 'biography', 'drama', 'political', 'costume']",31.0,3.0,1995.0
28530363,The Way,4430765.0,123.0,"{'/m/02h40lc': 'English Language', '/m/06nm1': 'Spanish Language'}","{'/m/09c7w0': 'United States of America', '/m/06mkj': 'Spain'}","['comedy', 'adventure', 'drama']",10.0,9.0,2010.0
30548208,The Iron Lady,114943631.0,104.0,{'/m/02h40lc': 'English Language'},"{'/m/0f8l9c': 'France', '/m/07ssc': 'United Kingdom'}","['biography', 'drama']",26.0,12.0,2011.0
1964091,Next,76066841.0,95.0,"{'/m/064_8sq': 'French Language', '/m/04306rv': 'German Language', '/m/02h40lc': 'English Language'}",{'/m/09c7w0': 'United States of America'},"['action', 'thriller', 'science-fiction']",25.0,4.0,2007.0
6721185,Go Fish,2408311.0,83.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['lgbt', 'romance', 'comedy', 'black-and-white', 'indie', 'drama']",,2.0,1994.0
3917900,The Contract,5549200.0,96.0,{'/m/02h40lc': 'English Language'},"{'/m/09c7w0': 'United States of America', '/m/0345h': 'Germany'}","['adventure', 'suspense', 'fiction', 'action', 'crime', 'thriller', 'drama']",,,2006.0
22358819,Clash of the Titans,493214993.0,96.0,{'/m/02h40lc': 'English Language'},"{'/m/09c7w0': 'United States of America', '/m/07ssc': 'United Kingdom'}","['adventure', 'remake', 'fantasy', 'action', 'drama']",26.0,3.0,2010.0
706803,G.I. Jane,97169156.0,125.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['action', 'drama']",22.0,8.0,1997.0
20206687,Never a Dull Moment,1425000.0,89.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['comedy', 'romance']",19.0,8.0,1950.0
1851703,Snow Falling on Cedars,23049593.0,125.0,"{'/m/03_9r': 'Japanese Language', '/m/04306rv': 'German Language', '/m/02h40lc': 'English Language'}",{'/m/09c7w0': 'United States of America'},"['mystery', 'courtroom', 'fiction', 'period_piece', 'romance', 'crime', 'thriller', 'drama', 'adaptation']",12.0,9.0,1999.0
3917873,Chitty Chitty Bang Bang,7800000.0,144.0,{'/m/02h40lc': 'English Language'},{'/m/07ssc': 'United Kingdom'},"['adventure', 'musical', 'fantasy', 'family-oriented', 'comedy', 'family']",16.0,12.0,1968.0
444919,The Redhead from Wyoming,1100000.0,81.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['action', 'adventure', 'western', 'romance']",8.0,1.0,1953.0
3670013,Harlow,1000000.0,109.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['biographical', 'black-and-white', 'biography', 'drama']",23.0,6.0,1965.0
11599737,26 Years Diary,3614835.0,131.0,"{'/m/03_9r': 'Japanese Language', '/m/02hwhyv': 'Korean Language'}","{'/m/03_3d': 'Japan', '/m/06qd3': 'South Korea'}","['biographical', 'japanese', 'drama']",27.0,1.0,2007.0
1033477,Godsend,30114487.0,102.0,{'/m/02h40lc': 'English Language'},"{'/m/09c7w0': 'United States of America', '/m/0d060g': 'Canada'}","['psychological', 'horror', 'thriller', 'drama', 'science-fiction']",30.0,4.0,2004.0
24300269,Track 29,429028.0,90.0,{'/m/02h40lc': 'English Language'},"{'/m/09c7w0': 'United States of America', '/m/07ssc': 'United Kingdom'}",['drama'],12.0,7.0,1988.0
28010827,Open Season 3,7399925.0,75.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['computer_animation', 'family', 'animation']",,,2010.0
1097249,Don't Knock the Rock,1200000.0,84.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},['musical'],,,1956.0
6973699,And God Created Woman,717376.0,97.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['remake', 'romance', 'comedy', 'indie', 'drama']",18.0,3.0,1988.0
33096336,"Jeff, Who Lives at Home",4269426.0,83.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},['comedy'],14.0,9.0,2011.0
9104619,Palmy Days,1600000.0,77.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['comedy', 'black-and-white', 'musical', 'drama']",,,1931.0
24207129,A Single Man,24964890.0,101.0,"{'/m/02h40lc': 'English Language', '/m/06nm1': 'Spanish Language'}",{'/m/09c7w0': 'United States of America'},"['drama', 'adaptation', 'lgbt', 'romance']",11.0,9.0,2009.0
4572965,Hostel 2,35619521.0,94.0,"{'/m/01wgr': 'Czech Language', '/m/02bjrlw': 'Italian Language', '/m/02h40lc': 'English Language', '/m/06zvx': 'Slovak Language'}",{'/m/09c7w0': 'United States of America'},"['horror', 'slasher', 'thriller', 'cult']",7.0,6.0,2007.0
5884079,Bangkok Dangerous,82486154.0,97.0,"{'/m/02h40lc': 'English Language', '/m/0c_v2': 'Thai Language'}",{'/m/09c7w0': 'United States of America'},"['adventure', 'fiction', 'gangster', 'action', 'crime', 'thriller']",22.0,8.0,2008.0
399402,Cinderella,85000000.0,74.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['musical', 'animation', 'romance', 'fantasy', 'family']",15.0,2.0,1950.0
22224559,The Last Song,89041656.0,107.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['romance', 'drama', 'coming_of_age', 'teen', 'adaptation']",31.0,3.0,2010.0
22342112,Petersen,1363000.0,97.0,{'/m/02h40lc': 'English Language'},{'/m/0chghy': 'Australia'},['drama'],25.0,10.0,1974.0
4836072,My Fair Lady,72000000.0,172.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['family', 'theatrical', 'musical', 'romance', 'comedy', 'drama', 'roadshow', 'release', 'costume']",21.0,10.0,1964.0
2121431,The House of Yes,626057.0,85.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['sex', 'comedy', 'indie', 'drama', 'cult', 'black', 'adaptation']",10.0,10.0,1997.0
736262,The Sure Thing,18135531.0,95.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['adventure', 'road', 'romance', 'comedy', 'drama', 'teen', 'coming_of_age']",1.0,3.0,1985.0
4360088,"Paris, je t'aime",17471727.0,110.0,"{'/m/064_8sq': 'French Language', '/m/0jzc': 'Arabic Language', '/m/0653m': 'Standard Mandarin', '/m/02h40lc': 'English Language', '/m/06nm1': 'Spanish Language'}","{'/m/06mzp': 'Switzerland', '/m/0f8l9c': 'France', '/m/0345h': 'Germany'}","['world', 'anthology', 'romance', 'time_travel', 'drama']",18.0,5.0,2006.0
5240350,Big Bad Mama,4000000.0,83.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['adventure', 'fiction', 'comedy', 'action', 'crime', 'thriller']",19.0,9.0,1974.0
32066330,Overheard 2,159000000.0,121.0,"{'/m/012w70': 'Cantonese', '/m/0459q4': 'Standard Cantonese'}","{'/m/03h64': 'Hong Kong', '/m/0d05w3': 'China'}","['mystery', 'fiction', 'action', 'crime', 'thriller', 'drama']",18.0,8.0,2011.0
18195326,Life is Cool,28100.0,95.0,{'/m/02hwhyv': 'Korean Language'},{'/m/06qd3': 'South Korea'},['romance'],12.0,6.0,2008.0
12095072,House of Cards,322871.0,109.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},['drama'],,,1993.0
27383563,Looper,136513833.0,118.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['action', 'science-fiction']",28.0,9.0,2012.0
5565338,Stroker Ace,13000000.0,94.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['adventure', 'racing', 'screwball', 'comedy', 'action', 'sports', 'auto']",1.0,7.0,1983.0
6244632,Crossover,7009668.0,95.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['action', 'sports', 'drama', 'teen', 'coming_of_age']",1.0,9.0,2006.0
1231856,For Love of the Game,46112640.0,137.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['sports', 'drama', 'romance']",17.0,9.0,1999.0
1612686,Halloween Resurrection,37664855.0,89.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['slasher', 'teen', 'horror', 'cult']",12.0,7.0,2002.0
31707381,The Way to the Gold,2900000.0,94.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['adventure', 'drama']",,,1957.0
5080311,The Badlanders,2105000.0,85.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['adventure', 'fiction', 'heist', 'action', 'crime', 'western']",3.0,9.0,1958.0
8948959,The Beast of the City,408000.0,86.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['pre-code', 'fiction', 'noir', 'melodrama', 'crime', 'drama']",,,1932.0
8610844,Three Violent People,1200000.0,99.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['period_piece', 'drama', 'western', 'family']",,12.0,1956.0
2028217,Inland Empire,4028293.0,197.0,"{'/m/05qqm': 'Polish Language', '/m/02h40lc': 'English Language'}","{'/m/05qhw': 'Poland', '/m/09c7w0': 'United States of America', '/m/0f8l9c': 'France'}","['mystery', 'psychological', 'ensemble', 'experimental', 'surrealism', 'avant-garde', 'horror', 'indie', 'thriller', 'drama']",6.0,12.0,2006.0
14613957,Rose of the Rancho,87028.0,,"{'/m/06ppq': 'Silent film', '/m/02h40lc': 'English Language'}",{'/m/09c7w0': 'United States of America'},"['western', 'indie', 'silent', 'black-and-white']",15.0,11.0,1914.0
1157158,Death to Smoochy,8382938.0,109.0,{'/m/02h40lc': 'English Language'},"{'/m/09c7w0': 'United States of America', '/m/07ssc': 'United Kingdom', '/m/0345h': 'Germany'}","['comedy', 'satire', 'parody', 'black']",29.0,3.0,2002.0
16647548,Fixed Bayonets!,1450000.0,92.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['adventure', 'action', 'drama', 'war', 'adaptation']",,,1951.0
3028248,Chances Are,16278590.0,108.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['comedy', 'fantasy', 'religious', 'romance']",10.0,3.0,1989.0
4501185,Universal Soldier: The Return,10937893.0,89.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['martial', 'adventure', 'arts', 'action', 'thriller', 'science-fiction']",6.0,7.0,1999.0
5877719,3 Strikes,9832166.0,83.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['adventure', 'fiction', 'screwball', 'comedy', 'action', 'comedy_of_errors', 'crime']",3.0,3.0,2000.0
3059075,Brain Donors,918239.0,79.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['comedy', 'absurdism', 'slapstick', 'buddy']",17.0,4.0,1992.0
142274,The Adventures of Buckaroo Banzai Across the 8th Dimension,6227998.0,102.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['adventure', 'parody', 'comedy', 'cult', 'science-fiction']",15.0,8.0,1984.0
26149260,Dylan Dog: Dead of Night,6734962.0,107.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['mystery', 'comedy', 'horror', 'thriller', 'science-fiction']",26.0,10.0,2010.0
1871167,Welcome to Mooseport,14000000.0,110.0,{'/m/02h40lc': 'English Language'},"{'/m/09c7w0': 'United States of America', '/m/0345h': 'Germany'}","['comedy', 'political', 'americana', 'romance']",20.0,2.0,2004.0
18487239,Vice Versa,13664060.0,98.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['family', 'comedy', 'fantasy', 'drama', 'teen', 'adaptation']",11.0,3.0,1988.0
1217079,The Killing Fields,34700291.0,142.0,"{'/m/064_8sq': 'French Language', '/m/01lqm': 'Khmer language', '/m/02h40lc': 'English Language'}",{'/m/07ssc': 'United Kingdom'},"['political', 'war', 'drama']",,,1984.0
10088120,The Seven Little Foys,4000000.0,93.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['[feature]', 'musical', 'comedy', 'biopic', 'drama', 'biographical', 'family']",,,1955.0
1472852,Down and Out in Beverly Hills,91411255.0,103.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['remake', 'comedy', 'black', 'comedy_of_manners', 'domestic']",31.0,1.0,1986.0
6846215,Inkheart,62450361.0,106.0,{'/m/02h40lc': 'English Language'},"{'/m/09c7w0': 'United States of America', '/m/07ssc': 'United Kingdom', '/m/0345h': 'Germany'}",[],11.0,12.0,2008.0
13194784,Gung Ho!,2176489.0,88.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['action', 'adventure', 'war', 'combat']",,,1943.0
12180811,Fire with Fire,4636000.0,104.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['fiction', 'romance', 'crime', 'melodrama', 'drama', 'teen']",9.0,5.0,1986.0
5566878,Tortilla Soup,4574762.0,103.0,"{'/m/02h40lc': 'English Language', '/m/06nm1': 'Spanish Language'}",{'/m/09c7w0': 'United States of America'},"['romance', 'comedy', 'slice_of_life', 'indie', 'story', 'drama', 'family']",24.0,8.0,2001.0
5876575,K2,3043000.0,104.0,{'/m/02h40lc': 'English Language'},{'/m/07ssc': 'United Kingdom'},"['adventure', 'action', 'sports', 'drama', 'adaptation']",,,1992.0
